order_id,customer_id,product_id,order_date,quantity,unit_price,status,sales_channel
ORD001053,CUST0415,PROD024,2025-06-24,2,6.99,Completed,Mobile App
ORD001054,CUST0300,PROD025,2025-10-07,1,3.99,Completed,Website
ORD001055,CUST0419,PROD013,2025-01-21,1,16.99,Completed,Marketplace
ORD001056,CUST0390,PROD013,2025-05-16,1,15.29,Completed,Marketplace
ORD001057,CUST0437,PROD036,2025-12-25,5,7.99,Completed,Website
ORD001058,CUST0248,PROD027,2025-12-03,1,10.99,Completed,Mobile App
ORD001059,CUST0496,PROD009,2025-09-23,1,29.99,Completed,Mobile App
ORD001060,CUST0254,PROD044,2025-11-13,1,17.99,Completed,Store Pickup
ORD001061,CUST0288,PROD050,2025-11-13,1,14.99,Completed,Website
ORD001062,CUST0304,PROD045,2025-03-07,1,24.99,Completed,Marketplace
ORD001063,CUST0152,PROD046,2025-05-08,1,14.39,Completed,Mobile App
ORD001064,CUST0076,PROD018,2025-05-21,4,15.99,Completed,Mobile App
ORD001065,CUST0274,PROD008,2025-12-07,1,49.99,Completed,Marketplace
ORD001066,CUST0453,PROD036,2025-05-23,1,6.39,Completed,Website
ORD001067,CUST0422,PROD023,2025-10-01,1,12.99,Completed,Website
ORD001068,CUST0399,PROD050,2025-09-28,2,14.99,Completed,Marketplace
ORD001069,CUST0310,PROD036,2025-12-21,1,7.99,Completed,Mobile App
ORD001070,CUST0440,PROD049,2025-09-26,1,22.99,Completed,Store Pickup
ORD001071,CUST0048,PROD032,2025-06-16,1,8.99,Cancelled,Mobile App
ORD001072,CUST0093,PROD042,2025-09-24,1,39.99,Cancelled,Store Pickup
ORD001073,CUST0036,PROD010,2025-10-07,1,19.99,Returned,Store Pickup
ORD001074,CUST0071,PROD047,2025-02-17,2,12.59,Completed,Website
ORD001075,CUST0391,PROD054,2025-02-01,2,17.09,Completed,Marketplace
ORD001076,CUST0308,PROD001,2025-03-21,2,22.49,Completed,Marketplace
ORD001077,CUST0104,PROD009,2025-11-03,1,29.99,Completed,Mobile App
ORD001078,CUST0080,PROD016,2025-05-16,1,11.99,Completed,Website
ORD001079,CUST0053,PROD035,2025-01-02,1,9.99,Cancelled,Mobile App
ORD001080,CUST0013,PROD015,2025-01-08,1,7.19,Completed,Store Pickup
ORD001081,CUST0422,PROD008,2025-10-23,1,49.99,Completed,Marketplace
ORD001082,CUST0171,PROD008,2025-06-20,1,49.99,Completed,Website
ORD001083,CUST0220,PROD034,2025-09-06,1,14.99,Completed,Marketplace
ORD001084,CUST0179,PROD007,2025-10-10,1,14.99,Completed,Marketplace
ORD001085,CUST0409,PROD005,2025-11-23,2,39.99,Pending,Mobile App
ORD001086,CUST0229,PROD047,2025-05-13,2,13.99,Completed,Website
ORD001087,CUST0143,PROD010,2025-09-24,1,19.99,Completed,Store Pickup
ORD001088,CUST0218,PROD031,2025-06-16,2,21.99,Completed,Marketplace
ORD001089,CUST0472,PROD016,2025-03-21,1,11.99,Completed,Store Pickup
ORD001090,CUST0118,PROD025,2025-08-27,1,4.99,Completed,Mobile App
ORD001091,CUST0186,PROD001,2025-10-08,1,24.99,Completed,Store Pickup
ORD001092,CUST0031,PROD023,2025-12-04,1,12.99,Completed,Mobile App
ORD001093,CUST0428,PROD036,2025-05-05,5,7.99,Completed,Mobile App
ORD001094,CUST0061,PROD045,2025-01-05,2,24.99,Completed,Store Pickup
ORD001095,CUST0055,PROD043,2025-06-23,2,29.99,Completed,Mobile App
ORD001096,CUST0073,PROD006,2025-01-12,1,76.49,Completed,Mobile App
ORD001097,CUST0384,PROD034,2025-08-05,2,14.99,Completed,Marketplace
ORD001098,CUST0356,PROD001,2025-07-21,1,19.99,Completed,Mobile App
ORD001099,CUST0203,PROD054,2025-08-01,1,18.99,Completed,Marketplace
ORD001100,CUST0157,PROD046,2025-12-17,1,15.99,Completed,Website
ORD001101,CUST0381,PROD014,2025-08-05,1,11.04,Completed,Website
ORD001102,CUST0245,PROD021,2025-11-15,2,21.99,Completed,Website
ORD001103,CUST0218,PROD013,2025-11-21,1,14.44,Completed,Marketplace
ORD001104,CUST0084,PROD035,2025-01-10,1,9.99,Completed,Marketplace
ORD001105,CUST0327,PROD003,2025-04-07,1,7.99,Completed,Store Pickup
ORD001106,CUST0048,PROD020,2025-01-11,1,13.99,Completed,Store Pickup
ORD001107,CUST0385,PROD026,2025-08-11,2,9.99,Completed,Website
ORD001108,CUST0258,PROD007,2025-06-24,1,14.99,Completed,Store Pickup
ORD001109,CUST0437,PROD003,2025-08-28,1,8.49,Completed,Website
ORD001110,CUST0453,PROD014,2025-12-08,3,12.99,Completed,Mobile App
ORD001111,CUST0265,PROD047,2025-12-17,2,13.99,Completed,Store Pickup
ORD001112,CUST0149,PROD024,2025-11-11,2,6.99,Completed,Store Pickup
ORD001113,CUST0311,PROD005,2025-04-20,5,39.99,Pending,Website
ORD001114,CUST0393,PROD020,2025-11-05,1,13.99,Completed,Website
ORD001115,CUST0161,PROD011,2025-08-15,4,22.99,Completed,Marketplace
ORD001116,CUST0092,PROD046,2025-06-03,2,15.99,Completed,Marketplace
ORD001117,CUST0333,PROD009,2025-11-15,4,29.99,Completed,Marketplace
ORD001118,CUST0210,PROD040,2025-12-13,4,11.04,Completed,Marketplace
ORD001119,CUST0212,PROD033,2025-06-22,1,19.99,Pending,Website
ORD001120,CUST0030,PROD048,2025-10-21,2,12.99,Completed,Mobile App
ORD001121,CUST0193,PROD011,2025-11-10,2,22.99,Completed,Store Pickup
ORD001122,CUST0239,PROD030,2025-10-12,2,24.99,Completed,Website
ORD001123,CUST0470,PROD026,2025-03-04,2,9.99,Completed,Marketplace
ORD001124,CUST0249,PROD014,2025-06-20,2,12.99,Completed,Website
ORD001125,CUST0075,PROD041,2025-09-16,1,9.99,Pending,Store Pickup
ORD001126,CUST0186,PROD051,2025-01-26,1,10.99,Completed,Website
ORD001127,CUST0217,PROD018,2025-12-22,1,15.99,Completed,Marketplace
ORD001128,CUST0448,PROD046,2025-07-10,1,15.99,Completed,Marketplace
ORD001129,CUST0048,PROD028,2025-04-02,1,7.99,Completed,Marketplace
ORD001130,CUST0244,PROD035,2025-12-16,2,9.99,Completed,Marketplace
ORD001131,CUST0200,PROD053,2025-12-19,1,13.99,Completed,Website
ORD001132,CUST0316,PROD010,2025-11-19,1,19.99,Returned,Marketplace
ORD001133,CUST0479,PROD010,2025-01-15,1,19.99,Completed,Store Pickup
ORD001134,CUST0002,PROD029,2025-05-24,4,18.99,Completed,Website
ORD001135,CUST0097,PROD027,2025-01-24,2,10.99,Completed,Mobile App
ORD001136,CUST0498,PROD044,2025-06-07,2,15.29,Completed,Marketplace
ORD001137,CUST0064,PROD045,2025-08-28,1,24.99,Completed,Marketplace
ORD001138,CUST0219,PROD034,2025-06-18,5,14.99,Returned,Store Pickup
ORD001139,CUST0284,PROD039,2025-07-06,1,6.99,Completed,Store Pickup
ORD001140,CUST0318,PROD007,2025-10-23,6,14.99,Completed,Website
ORD001141,CUST0054,PROD032,2025-09-14,2,8.99,Completed,Store Pickup
ORD001142,CUST0017,PROD043,2025-08-26,1,29.99,Completed,Store Pickup
ORD001143,CUST0101,PROD031,2025-09-04,5,21.99,Completed,Store Pickup
ORD001144,CUST0331,PROD046,2025-07-27,2,15.99,Returned,Mobile App
ORD001145,CUST0451,PROD043,2025-08-09,1,29.99,Completed,Store Pickup
ORD001146,CUST0461,PROD027,2025-10-01,1,9.34,Cancelled,Marketplace
ORD001147,CUST0221,PROD016,2025-06-19,2,11.99,Completed,Store Pickup
ORD001148,CUST0478,PROD037,2025-11-26,1,3.99,Completed,Mobile App
ORD001149,CUST0265,PROD011,2025-07-11,1,20.69,Completed,Store Pickup
ORD001150,CUST0470,PROD017,2025-11-21,3,38.24,Completed,Website
ORD001151,CUST0322,PROD050,2025-01-01,2,11.99,Completed,Website
ORD001152,CUST0381,PROD047,2025-09-01,1,13.99,Completed,Marketplace
ORD001153,CUST0460,PROD015,2025-04-21,1,8.99,Completed,Store Pickup
ORD001154,CUST0027,PROD018,2025-11-22,1,14.39,Completed,Website
ORD001155,CUST0063,PROD007,2025-02-20,1,14.99,Completed,Website
ORD001156,CUST0468,PROD054,2025-08-12,1,17.09,Completed,Store Pickup
ORD001157,CUST0108,PROD044,2025-12-03,1,17.99,Completed,Store Pickup
ORD001158,CUST0153,PROD001,2025-11-06,4,24.99,Completed,Website
ORD001159,CUST0178,PROD031,2025-02-11,6,21.99,Completed,Marketplace
ORD001160,CUST0311,PROD002,2025-12-07,1,59.99,Completed,Mobile App
ORD001161,CUST0461,PROD014,2025-12-04,1,11.69,Completed,Mobile App
ORD001162,CUST0103,PROD006,2025-05-16,1,89.99,Completed,Store Pickup
ORD001163,CUST0473,PROD013,2025-07-13,1,16.99,Cancelled,Marketplace
ORD001164,CUST0299,PROD051,2025-12-04,2,10.99,Completed,Store Pickup
ORD001165,CUST0217,PROD039,2025-07-15,2,6.99,Completed,Store Pickup
ORD001166,CUST0181,PROD024,2025-07-19,3,6.99,Completed,Website
ORD001167,CUST0301,PROD027,2025-12-09,1,10.99,Completed,Marketplace
ORD001168,CUST0093,PROD052,2025-06-04,1,8.99,Completed,Website
ORD001169,CUST0191,PROD010,2025-04-12,2,16.99,Completed,Marketplace
ORD001170,CUST0408,PROD021,2025-04-19,3,21.99,Completed,Mobile App
ORD001171,CUST0288,PROD018,2025-08-04,2,15.99,Completed,Website
ORD001172,CUST0216,PROD044,2025-09-21,2,17.99,Completed,Mobile App
ORD001173,CUST0256,PROD003,2025-01-16,6,9.99,Completed,Mobile App
ORD001174,CUST0197,PROD016,2025-09-19,2,11.99,Completed,Website
ORD001175,CUST0068,PROD054,2025-12-10,5,15.19,Returned,Website
ORD001176,CUST0036,PROD031,2025-06-01,1,21.99,Completed,Marketplace
ORD001177,CUST0205,PROD006,2025-05-12,2,89.99,Completed,Store Pickup
ORD001178,CUST0253,PROD042,2025-05-15,5,33.99,Returned,Website
ORD001179,CUST0423,PROD001,2025-01-02,1,24.99,Cancelled,Store Pickup
ORD001180,CUST0098,PROD047,2025-04-03,4,13.99,Returned,Website
ORD001181,CUST0027,PROD017,2025-12-28,3,40.49,Returned,Website
ORD001182,CUST0314,PROD051,2025-05-23,3,10.99,Completed,Mobile App
ORD001183,CUST0065,PROD021,2025-09-04,3,21.99,Cancelled,Store Pickup
ORD001184,CUST0063,PROD034,2025-10-22,1,14.99,Completed,Marketplace
ORD001185,CUST0248,PROD015,2025-05-24,1,8.99,Completed,Marketplace
ORD001186,CUST0125,PROD043,2025-09-28,2,29.99,Completed,Website
ORD001187,CUST0109,PROD001,2025-12-02,2,24.99,Completed,Store Pickup
ORD001188,CUST0417,PROD038,2025-02-07,2,15.99,Completed,Marketplace
ORD001189,CUST0079,PROD033,2025-10-21,1,16.99,Completed,Store Pickup
ORD001190,CUST0104,PROD050,2025-12-17,1,12.74,Completed,Marketplace
ORD001191,CUST0332,PROD007,2025-12-19,1,14.99,Completed,Mobile App
ORD001192,CUST0096,PROD018,2025-01-15,1,15.99,Completed,Marketplace
ORD001193,CUST0044,PROD023,2025-03-18,1,10.39,Completed,Marketplace
ORD001194,CUST0190,PROD007,2025-01-09,1,14.99,Returned,Mobile App
ORD001195,CUST0091,PROD039,2025-05-13,1,6.99,Completed,Website
ORD001196,CUST0128,PROD008,2025-10-21,1,44.99,Completed,Mobile App
ORD001197,CUST0142,PROD015,2025-02-04,3,8.99,Completed,Store Pickup
ORD001198,CUST0422,PROD045,2025-02-24,1,24.99,Completed,Marketplace
ORD001199,CUST0306,PROD019,2025-10-23,2,14.39,Returned,Store Pickup
ORD001200,CUST0465,PROD045,2025-11-28,1,24.99,Completed,Mobile App
ORD001201,CUST0073,PROD001,2025-06-15,2,24.99,Completed,Marketplace
ORD001202,CUST0348,PROD049,2025-12-06,3,22.99,Pending,Website
ORD001203,CUST0242,PROD008,2025-08-08,1,39.99,Pending,Mobile App
ORD001204,CUST0387,PROD010,2025-08-06,2,15.99,Completed,Store Pickup
ORD001205,CUST0132,PROD043,2025-11-18,1,29.99,Completed,Marketplace
ORD001206,CUST0457,PROD034,2025-05-11,2,14.99,Returned,Store Pickup
ORD001207,CUST0266,PROD047,2025-02-22,2,11.89,Cancelled,Mobile App
ORD001208,CUST0126,PROD037,2025-06-01,2,3.99,Completed,Website
ORD001209,CUST0328,PROD007,2025-04-13,5,14.99,Completed,Store Pickup
ORD001210,CUST0090,PROD017,2025-12-17,4,44.99,Completed,Store Pickup
ORD001211,CUST0159,PROD013,2025-12-09,1,16.99,Completed,Website
ORD001212,CUST0291,PROD051,2025-07-15,2,10.99,Pending,Store Pickup
ORD001213,CUST0239,PROD044,2025-12-05,1,17.99,Completed,Mobile App
ORD001214,CUST0034,PROD052,2025-05-10,1,8.99,Completed,Website
ORD001215,CUST0003,PROD028,2025-01-10,1,7.99,Completed,Mobile App
ORD001216,CUST0403,PROD033,2025-06-10,2,19.99,Completed,Website
ORD001217,CUST0376,PROD013,2025-10-05,1,16.99,Completed,Website
ORD001218,CUST0128,PROD052,2025-08-12,2,8.99,Completed,Website
ORD001219,CUST0306,PROD020,2025-12-10,1,13.99,Cancelled,Mobile App
ORD001220,CUST0129,PROD009,2025-10-07,1,29.99,Completed,Marketplace
ORD001221,CUST0237,PROD035,2025-09-21,1,9.99,Cancelled,Website
ORD001222,CUST0356,PROD021,2025-03-15,1,21.99,Completed,Marketplace
ORD001223,CUST0493,PROD027,2025-07-14,1,10.99,Completed,Store Pickup
ORD001224,CUST0315,PROD020,2025-02-05,2,13.99,Completed,Marketplace
ORD001225,CUST0202,PROD009,2025-01-28,1,23.99,Completed,Website
ORD001226,CUST0425,PROD042,2025-02-09,1,39.99,Cancelled,Store Pickup
ORD001227,CUST0032,PROD008,2025-10-28,2,49.99,Completed,Website
ORD001228,CUST0074,PROD036,2025-10-17,2,7.99,Completed,Mobile App
ORD001229,CUST0369,PROD001,2025-05-10,3,24.99,Completed,Website
ORD001230,CUST0451,PROD008,2025-01-20,1,49.99,Completed,Website
ORD001231,CUST0201,PROD004,2025-11-15,4,34.99,Completed,Mobile App
ORD001232,CUST0435,PROD035,2025-11-27,1,9.99,Completed,Website
ORD001233,CUST0012,PROD012,2025-07-21,1,18.99,Completed,Mobile App
ORD001234,CUST0149,PROD043,2025-08-10,1,29.99,Completed,Marketplace
ORD001235,CUST0410,PROD007,2025-06-23,1,14.99,Completed,Marketplace
ORD001236,CUST0200,PROD001,2025-07-19,2,19.99,Cancelled,Store Pickup
ORD001237,CUST0493,PROD009,2025-01-12,1,29.99,Completed,Mobile App
ORD001238,CUST0441,PROD033,2025-06-28,1,19.99,Completed,Website
ORD001239,CUST0181,PROD042,2025-03-05,2,39.99,Completed,Mobile App
ORD001240,CUST0338,PROD020,2025-05-25,4,11.19,Completed,Store Pickup
ORD001241,CUST0295,PROD046,2025-09-06,4,15.99,Completed,Mobile App
ORD001242,CUST0490,PROD038,2025-10-19,1,15.99,Completed,Website
ORD001243,CUST0082,PROD015,2025-01-24,1,7.19,Completed,Mobile App
ORD001244,CUST0470,PROD047,2025-12-26,2,12.59,Completed,Store Pickup
ORD001245,CUST0473,PROD005,2025-11-14,1,39.99,Completed,Website
ORD001246,CUST0311,PROD041,2025-07-12,3,9.99,Completed,Store Pickup
ORD001247,CUST0294,PROD036,2025-06-21,1,7.99,Completed,Marketplace
ORD001248,CUST0083,PROD028,2025-04-24,3,7.99,Completed,Website
ORD001249,CUST0050,PROD014,2025-10-22,1,11.69,Completed,Store Pickup
ORD001250,CUST0037,PROD022,2025-09-28,1,27.99,Returned,Store Pickup
ORD001251,CUST0293,PROD053,2025-04-07,1,13.99,Completed,Mobile App
ORD001252,CUST0219,PROD041,2025-11-15,1,8.99,Completed,Marketplace
ORD001253,CUST0119,PROD004,2025-02-16,2,34.99,Completed,Marketplace
ORD001254,CUST0200,PROD046,2025-12-09,1,15.99,Completed,Marketplace
ORD001255,CUST0124,PROD034,2025-02-19,4,14.99,Completed,Website
ORD001256,CUST0299,PROD031,2025-09-04,4,21.99,Completed,Website
ORD001257,CUST0103,PROD022,2025-06-09,3,25.19,Completed,Marketplace
ORD001258,CUST0468,PROD004,2025-12-22,1,27.99,Returned,Website
ORD001259,CUST0487,PROD027,2025-06-03,2,10.99,Completed,Store Pickup
ORD001260,CUST0371,PROD003,2025-12-09,1,9.99,Completed,Marketplace
ORD001261,CUST0401,PROD015,2025-07-10,1,8.09,Completed,Store Pickup
ORD001262,CUST0010,PROD036,2025-10-24,1,7.99,Completed,Mobile App
ORD001263,CUST0282,PROD009,2025-07-14,1,23.99,Pending,Marketplace
ORD001264,CUST0224,PROD004,2025-06-11,1,31.49,Completed,Website
ORD001265,CUST0448,PROD047,2025-12-01,1,12.59,Completed,Mobile App
ORD001266,CUST0180,PROD039,2025-05-11,2,6.99,Completed,Store Pickup
ORD001267,CUST0337,PROD005,2025-08-04,1,39.99,Completed,Marketplace
ORD001268,CUST0113,PROD029,2025-12-28,2,18.99,Completed,Marketplace
ORD001269,CUST0270,PROD018,2025-12-08,1,15.99,Completed,Marketplace
ORD001270,CUST0487,PROD040,2025-12-23,1,11.69,Cancelled,Mobile App
ORD001271,CUST0108,PROD008,2025-05-18,1,49.99,Completed,Mobile App
ORD001272,CUST0392,PROD030,2025-10-21,5,22.49,Completed,Store Pickup
ORD001273,CUST0031,PROD018,2025-05-03,3,15.99,Completed,Store Pickup
ORD001274,CUST0115,PROD014,2025-06-02,1,12.99,Completed,Marketplace
ORD001275,CUST0179,PROD002,2025-01-25,4,59.99,Completed,Marketplace
ORD001276,CUST0111,PROD049,2025-11-19,1,22.99,Completed,Store Pickup
ORD001277,CUST0386,PROD004,2025-11-24,3,34.99,Returned,Marketplace
ORD001278,CUST0238,PROD028,2025-12-18,2,7.99,Completed,Mobile App
ORD001279,CUST0382,PROD016,2025-12-15,1,9.59,Returned,Website
ORD001280,CUST0278,PROD019,2025-12-25,1,17.99,Completed,Marketplace
ORD001281,CUST0401,PROD042,2025-05-09,3,39.99,Completed,Marketplace
ORD001282,CUST0092,PROD029,2025-11-28,1,18.99,Completed,Marketplace
ORD001283,CUST0285,PROD014,2025-08-28,1,12.99,Completed,Marketplace
ORD001284,CUST0093,PROD017,2025-12-15,2,44.99,Cancelled,Mobile App
ORD001285,CUST0076,PROD040,2025-04-06,2,12.99,Completed,Mobile App
ORD001286,CUST0226,PROD038,2025-10-28,1,15.99,Completed,Marketplace
ORD001287,CUST0348,PROD023,2025-12-01,1,11.69,Completed,Website
ORD001288,CUST0262,PROD005,2025-08-04,1,39.99,Completed,Store Pickup
ORD001289,CUST0449,PROD019,2025-02-14,1,17.99,Completed,Marketplace
ORD001290,CUST0192,PROD031,2025-12-21,4,21.99,Completed,Marketplace
ORD001291,CUST0467,PROD038,2025-01-05,1,15.99,Completed,Marketplace
ORD001292,CUST0426,PROD038,2025-12-13,1,15.99,Completed,Website
ORD001293,CUST0290,PROD033,2025-12-08,6,19.99,Completed,Website
ORD001294,CUST0409,PROD004,2025-11-17,2,34.99,Completed,Marketplace
ORD001295,CUST0295,PROD019,2025-05-27,4,17.99,Completed,Marketplace
ORD001296,CUST0384,PROD008,2025-04-11,2,49.99,Returned,Store Pickup
ORD001297,CUST0287,PROD033,2025-06-12,1,19.99,Completed,Mobile App
ORD001298,CUST0118,PROD037,2025-07-14,3,3.99,Returned,Mobile App
ORD001299,CUST0346,PROD038,2025-11-14,2,15.99,Completed,Marketplace
ORD001300,CUST0210,PROD027,2025-05-03,1,9.34,Completed,Mobile App
ORD001301,CUST0008,PROD011,2025-12-15,1,22.99,Completed,Store Pickup
ORD001302,CUST0446,PROD003,2025-11-05,3,8.99,Pending,Mobile App
ORD001303,CUST0471,PROD025,2025-08-17,4,4.99,Completed,Mobile App
ORD001304,CUST0173,PROD053,2025-10-04,3,13.99,Completed,Website
ORD001305,CUST0487,PROD029,2025-02-12,4,18.99,Completed,Store Pickup
ORD001306,CUST0359,PROD009,2025-05-16,2,29.99,Completed,Website
ORD001307,CUST0304,PROD038,2025-03-01,1,15.99,Completed,Store Pickup
ORD001308,CUST0302,PROD018,2025-03-24,4,13.59,Completed,Website
ORD001309,CUST0297,PROD033,2025-09-17,3,19.99,Completed,Marketplace
ORD001310,CUST0022,PROD053,2025-11-05,4,13.99,Completed,Store Pickup
ORD001311,CUST0451,PROD040,2025-08-19,1,12.99,Completed,Marketplace
ORD001312,CUST0115,PROD011,2025-05-15,1,22.99,Pending,Website
ORD001313,CUST0143,PROD010,2025-12-22,1,19.99,Completed,Mobile App
ORD001314,CUST0492,PROD035,2025-01-02,1,9.99,Completed,Website
ORD001315,CUST0483,PROD037,2025-06-10,1,3.99,Completed,Store Pickup
ORD001316,CUST0367,PROD046,2025-05-04,4,13.59,Completed,Website
ORD001317,CUST0375,PROD043,2025-12-09,1,29.99,Completed,Mobile App
ORD001318,CUST0081,PROD033,2025-11-11,1,19.99,Completed,Website
ORD001319,CUST0457,PROD003,2025-10-11,1,9.99,Completed,Marketplace
ORD001320,CUST0339,PROD054,2025-04-18,3,15.19,Completed,Mobile App
ORD001321,CUST0447,PROD015,2025-03-13,2,8.99,Completed,Mobile App
ORD001322,CUST0068,PROD013,2025-11-10,2,13.59,Cancelled,Mobile App
ORD001323,CUST0252,PROD036,2025-01-03,2,7.99,Completed,Marketplace
ORD001324,CUST0299,PROD016,2025-09-21,2,11.99,Completed,Mobile App
ORD001325,CUST0119,PROD019,2025-12-27,2,17.99,Completed,Marketplace
ORD001326,CUST0050,PROD015,2025-09-10,1,8.99,Completed,Marketplace
ORD001327,CUST0167,PROD016,2025-07-15,2,10.19,Returned,Website
ORD001328,CUST0361,PROD009,2025-06-13,2,29.99,Completed,Store Pickup
ORD001329,CUST0121,PROD002,2025-09-22,1,59.99,Cancelled,Store Pickup
ORD001330,CUST0166,PROD017,2025-01-25,2,44.99,Completed,Store Pickup
ORD001331,CUST0138,PROD032,2025-06-02,2,8.99,Completed,Marketplace
ORD001332,CUST0294,PROD011,2025-07-08,1,22.99,Completed,Marketplace
ORD001333,CUST0011,PROD047,2025-03-18,1,13.99,Completed,Marketplace
ORD001334,CUST0393,PROD036,2025-12-25,1,7.19,Completed,Mobile App
ORD001335,CUST0275,PROD026,2025-12-27,3,9.99,Completed,Marketplace
ORD001336,CUST0284,PROD047,2025-06-07,1,12.59,Completed,Website
ORD001337,CUST0249,PROD003,2025-08-26,1,9.99,Completed,Mobile App
ORD001338,CUST0064,PROD053,2025-01-24,2,13.99,Completed,Marketplace
ORD001339,CUST0038,PROD033,2025-12-03,2,19.99,Completed,Website
ORD001340,CUST0310,PROD010,2025-11-18,1,19.99,Completed,Marketplace
ORD001341,CUST0263,PROD048,2025-11-14,1,12.99,Completed,Marketplace
ORD001342,CUST0242,PROD025,2025-12-19,1,4.24,Completed,Store Pickup
ORD001343,CUST0274,PROD033,2025-05-23,1,16.99,Completed,Marketplace
ORD001344,CUST0056,PROD029,2025-11-23,1,18.99,Completed,Mobile App
ORD001345,CUST0289,PROD007,2025-07-16,2,14.99,Completed,Website
ORD001346,CUST0107,PROD032,2025-02-06,2,7.64,Completed,Store Pickup
ORD001347,CUST0291,PROD049,2025-08-27,1,22.99,Completed,Marketplace
ORD001348,CUST0078,PROD003,2025-11-27,1,9.99,Completed,Website
ORD001349,CUST0387,PROD036,2025-05-07,2,7.99,Completed,Mobile App
ORD001350,CUST0248,PROD033,2025-05-23,2,19.99,Completed,Website
ORD001351,CUST0193,PROD009,2025-07-03,2,29.99,Completed,Mobile App
ORD001352,CUST0498,PROD008,2025-04-28,1,49.99,Completed,Store Pickup
ORD001353,CUST0281,PROD027,2025-03-28,1,10.99,Completed,Marketplace
ORD001354,CUST0139,PROD034,2025-11-22,1,14.99,Completed,Mobile App
ORD001355,CUST0351,PROD014,2025-03-17,3,12.99,Completed,Marketplace
ORD001356,CUST0480,PROD022,2025-08-07,4,27.99,Cancelled,Mobile App
ORD001357,CUST0425,PROD031,2025-03-23,1,21.99,Completed,Website
ORD001358,CUST0160,PROD045,2025-12-01,1,24.99,Completed,Marketplace
ORD001359,CUST0240,PROD039,2025-02-20,1,6.99,Completed,Mobile App
ORD001360,CUST0476,PROD013,2025-06-01,1,16.99,Cancelled,Marketplace
ORD001361,CUST0207,PROD017,2025-06-25,2,44.99,Completed,Mobile App
ORD001362,CUST0144,PROD012,2025-02-07,1,15.19,Completed,Store Pickup
ORD001363,CUST0437,PROD038,2025-06-25,2,15.99,Completed,Store Pickup
ORD001364,CUST0402,PROD015,2025-04-01,6,7.19,Completed,Mobile App
ORD001365,CUST0166,PROD005,2025-08-01,3,31.99,Completed,Store Pickup
ORD001366,CUST0155,PROD033,2025-10-11,2,19.99,Completed,Store Pickup
ORD001367,CUST0160,PROD054,2025-10-12,1,18.99,Cancelled,Mobile App
ORD001368,CUST0427,PROD018,2025-12-21,2,15.99,Completed,Store Pickup
ORD001369,CUST0351,PROD008,2025-10-09,2,49.99,Completed,Website
ORD001370,CUST0239,PROD050,2025-12-28,2,14.99,Completed,Mobile App
ORD001371,CUST0478,PROD048,2025-06-06,6,12.99,Completed,Mobile App
ORD001372,CUST0169,PROD007,2025-01-10,4,14.99,Completed,Website
ORD001373,CUST0332,PROD018,2025-09-02,2,15.99,Pending,Marketplace
ORD001374,CUST0498,PROD037,2025-05-02,3,3.99,Returned,Store Pickup
ORD001375,CUST0384,PROD042,2025-08-16,2,39.99,Completed,Website
ORD001376,CUST0079,PROD046,2025-09-23,2,15.99,Completed,Store Pickup
ORD001377,CUST0029,PROD029,2025-11-04,2,17.09,Cancelled,Marketplace
ORD001378,CUST0336,PROD040,2025-12-07,2,12.99,Completed,Marketplace
ORD001379,CUST0464,PROD038,2025-12-06,2,15.99,Completed,Store Pickup
ORD001380,CUST0343,PROD004,2025-07-22,1,34.99,Completed,Marketplace
ORD001381,CUST0023,PROD018,2025-02-15,2,15.99,Completed,Website
ORD001382,CUST0180,PROD008,2025-05-18,1,49.99,Completed,Store Pickup
ORD001383,CUST0094,PROD047,2025-02-03,1,13.99,Completed,Website
ORD001384,CUST0006,PROD014,2025-11-26,2,12.99,Cancelled,Mobile App
ORD001385,CUST0329,PROD013,2025-05-22,2,16.99,Completed,Store Pickup
ORD001386,CUST0143,PROD009,2025-10-06,2,29.99,Cancelled,Marketplace
ORD001387,CUST0152,PROD017,2025-12-06,2,44.99,Completed,Marketplace
ORD001388,CUST0268,PROD029,2025-06-21,3,18.99,Completed,Store Pickup
ORD001389,CUST0108,PROD045,2025-03-19,1,24.99,Completed,Marketplace
ORD001390,CUST0496,PROD033,2025-04-23,2,19.99,Completed,Mobile App
ORD001391,CUST0134,PROD003,2025-05-15,4,9.99,Completed,Store Pickup
ORD001392,CUST0166,PROD024,2025-03-19,2,6.99,Returned,Marketplace
ORD001393,CUST0184,PROD001,2025-10-21,1,24.99,Completed,Website
ORD001394,CUST0157,PROD011,2025-04-12,1,22.99,Completed,Store Pickup
ORD001395,CUST0223,PROD047,2025-09-23,1,13.99,Completed,Marketplace
ORD001396,CUST0348,PROD026,2025-09-16,1,9.99,Cancelled,Website
ORD001397,CUST0138,PROD037,2025-07-25,1,3.19,Completed,Marketplace
ORD001398,CUST0483,PROD034,2025-12-23,1,14.99,Completed,Mobile App
ORD001399,CUST0492,PROD004,2025-10-26,5,34.99,Completed,Marketplace
ORD001400,CUST0236,PROD001,2025-07-06,2,24.99,Completed,Marketplace
ORD001401,CUST0440,PROD014,2025-02-08,1,12.99,Completed,Marketplace
ORD001402,CUST0177,PROD007,2025-01-06,1,14.99,Completed,Store Pickup
ORD001403,CUST0238,PROD046,2025-10-27,1,15.99,Completed,Marketplace
ORD001404,CUST0205,PROD050,2025-11-05,1,14.99,Completed,Store Pickup
