order_id;customer_id;product_id;order_date;country;signup_date;category;product_name;quantity;unit_price;revenue;year_month
ORD000818;CUST0422;PROD011;2025-11-14;germany;2025-08-05;fitness;foam roller;1,0;22,99;22,99;2025-11
ORD002246;CUST0093;PROD024;2025-11-14;spain;2023-11-15;stationery;ballpoint pen set;1,0;6,99;6,99;2025-11
ORD000984;CUST0164;PROD050;2025-11-14;united kingdom;2025-04-08;baby;silicone bib set;1,0;14,99;14,99;2025-11
ORD001994;CUST0207;PROD037;2025-11-14;spain;2024-09-19;grocery;dark chocolate 70%;2,0;3,99;7,98;2025-11
ORD001974;CUST0100;PROD011;2025-11-14;spain;2023-01-20;fitness;foam roller;3,0;22,99;68,97;2025-11
ORD000900;CUST0175;PROD051;2025-11-15;netherlands;2024-02-13;baby;wooden teether;1,0;10,99;10,99;2025-11
ORD000443;CUST0376;PROD013;2025-11-15;united kingdom;2024-04-08;fitness;running belt;1,0;16,99;16,99;2025-11
ORD001102;CUST0245;PROD021;2025-11-15;spain;2024-07-23;home;kitchen scale;2,0;21,99;43,98;2025-11
ORD001708;CUST0201;PROD039;2025-11-15;germany;2025-09-27;grocery;protein granola;2,0;6,99;13,98;2025-11
ORD001231;CUST0201;PROD004;2025-11-15;germany;2025-09-27;electronics;laptop stand;4,0;34,99;139,96;2025-11
ORD001252;CUST0219;PROD041;2025-11-15;spain;2025-09-05;grocery;almond butter;1,0;9,99;9,99;2025-11
ORD000742;CUST0424;PROD044;2025-11-15;france;2024-01-21;accessories;travel pouch;1,0;17,99;17,99;2025-11
ORD002062;CUST0436;PROD021;2025-11-15;spain;2025-03-13;home;kitchen scale;1,0;21,99;21,99;2025-11
ORD000622;CUST0215;PROD011;2025-11-15;italy;2024-08-21;fitness;foam roller;2,0;22,99;45,98;2025-11
ORD001117;CUST0333;PROD009;2025-11-15;italy;2025-04-29;fitness;yoga mat;4,0;29,99;119,96;2025-11
ORD000420;CUST0321;PROD009;2025-11-15;spain;2025-01-19;fitness;yoga mat;1,0;29,99;29,99;2025-11
ORD002096;CUST0369;PROD008;2025-11-16;germany;2023-09-24;electronics;webcam hd;1,0;49,99;49,99;2025-11
ORD001635;CUST0162;PROD040;2025-11-16;germany;2024-03-27;grocery;olive oil 500ml;4,0;12,99;51,96;2025-11
ORD000824;CUST0428;PROD047;2025-11-16;germany;2025-06-18;accessories;phone case;3,0;13,99;41,97;2025-11
ORD000733;CUST0242;PROD048;2025-11-16;austria;2023-02-12;accessories;tote bag;1,0;12,99;12,99;2025-11
ORD002384;CUST0103;PROD021;2025-11-16;portugal;2025-01-16;home;kitchen scale;1,0;21,99;21,99;2025-11
ORD000798;CUST0175;PROD019;2025-11-16;netherlands;2024-02-13;home;desk organizer;1,0;17,99;17,99;2025-11
ORD000433;CUST0191;PROD030;2025-11-16;belgium;2025-12-04;beauty;hydrating face cream;2,0;24,99;49,98;2025-11
ORD001609;CUST0130;PROD039;2025-11-16;france;2024-09-08;grocery;protein granola;1,0;6,99;6,99;2025-11
ORD000695;CUST0348;PROD002;2025-11-16;france;2023-01-31;electronics;bluetooth headphones;5,0;59,99;299,95;2025-11
ORD002242;CUST0022;PROD034;2025-11-16;spain;2023-04-25;beauty;body lotion;2,0;14,99;29,98;2025-11
ORD000358;CUST0481;PROD023;2025-11-16;spain;2025-08-20;stationery;daily planner notebook;1,0;12,99;12,99;2025-11
ORD002348;CUST0256;PROD026;2025-11-17;portugal;2023-09-26;stationery;a5 sketchbook;1,0;9,99;9,99;2025-11
ORD001294;CUST0409;PROD004;2025-11-17;united kingdom;2024-12-20;electronics;laptop stand;2,0;34,99;69,98;2025-11
ORD001952;CUST0293;PROD042;2025-11-17;germany;2024-05-15;accessories;canvas backpack;2,0;39,99;79,98;2025-11
ORD000273;CUST0098;PROD002;2025-11-17;italy;2023-09-25;electronics;bluetooth headphones;2,0;59,99;119,98;2025-11
ORD000416;CUST0495;PROD029;2025-11-17;united kingdom;2023-09-12;beauty;vitamin c serum;1,0;18,99;18,99;2025-11
ORD002269;CUST0240;PROD027;2025-11-17;netherlands;2023-03-23;stationery;desk calendar;2,0;10,99;21,98;2025-11
ORD000323;CUST0379;PROD039;2025-11-18;portugal;2024-09-24;grocery;protein granola;1,0;6,99;6,99;2025-11
ORD002045;CUST0163;PROD044;2025-11-18;spain;2025-09-21;accessories;travel pouch;1,0;17,99;17,99;2025-11
ORD001869;CUST0484;PROD017;2025-11-18;united kingdom;2023-08-01;home;cotton bedsheet set;2,0;44,99;89,98;2025-11
ORD001340;CUST0310;PROD010;2025-11-18;italy;2023-10-08;fitness;resistance bands set;1,0;19,99;19,99;2025-11
ORD001205;CUST0132;PROD043;2025-11-18;germany;2024-10-21;accessories;leather wallet;1,0;29,99;29,99;2025-11
ORD001601;CUST0015;PROD004;2025-11-18;netherlands;2023-06-13;electronics;laptop stand;5,0;34,99;174,95000000000002;2025-11
ORD000264;CUST0093;PROD019;2025-11-18;spain;2023-11-15;home;desk organizer;1,0;17,99;17,99;2025-11
ORD001884;CUST0479;PROD037;2025-11-18;germany;2025-12-13;grocery;dark chocolate 70%;3,0;3,99;11,97;2025-11
ORD001799;CUST0390;PROD024;2025-11-18;germany;2025-09-23;stationery;ballpoint pen set;2,0;6,99;13,98;2025-11
ORD001721;CUST0084;PROD024;2025-11-18;spain;2023-05-29;stationery;ballpoint pen set;2,0;6,99;13,98;2025-11
ORD000346;CUST0237;PROD042;2025-11-18;france;2024-08-14;accessories;canvas backpack;1,0;39,99;39,99;2025-11
ORD001563;CUST0092;PROD026;2025-11-18;spain;2023-10-03;stationery;a5 sketchbook;2,0;9,99;19,98;2025-11
ORD000840;CUST0488;PROD028;2025-11-18;united kingdom;2024-01-09;stationery;highlighter set;5,0;7,99;39,95;2025-11
ORD000313;CUST0441;PROD021;2025-11-18;belgium;2024-01-05;home;kitchen scale;2,0;21,99;43,98;2025-11
ORD002369;CUST0033;PROD002;2025-11-18;italy;2023-01-24;electronics;bluetooth headphones;4,0;59,99;239,96;2025-11
ORD001502;CUST0179;PROD005;2025-11-18;united kingdom;2023-08-23;electronics;portable charger;1,0;39,99;39,99;2025-11
ORD001132;CUST0316;PROD010;2025-11-19;spain;2023-12-03;fitness;resistance bands set;1,0;19,99;19,99;2025-11
ORD002224;CUST0297;PROD028;2025-11-19;spain;2025-07-30;stationery;highlighter set;6,0;7,99;47,94;2025-11
ORD001572;CUST0066;PROD007;2025-11-19;belgium;2023-01-31;electronics;smart led bulb;6,0;14,99;89,94;2025-11
ORD000020;CUST0022;PROD053;2025-11-19;spain;2023-04-25;baby;stacking cups toy;3,0;13,99;41,97;2025-11
ORD001276;CUST0111;PROD049;2025-11-19;france;2023-08-10;baby;baby blanket;1,0;22,99;22,99;2025-11
ORD001500;CUST0474;PROD023;2025-11-19;spain;2023-05-09;stationery;daily planner notebook;3,0;12,99;38,97;2025-11
ORD001033;CUST0202;PROD014;2025-11-19;italy;2025-09-02;fitness;jump rope;4,0;12,99;51,96;2025-11
ORD001805;CUST0368;PROD054;2025-11-19;united kingdom;2023-07-17;baby;baby bath towel;2,0;18,99;37,98;2025-11
ORD000836;CUST0122;PROD032;2025-11-19;spain;2024-01-25;beauty;lip balm trio;1,0;8,99;8,99;2025-11
ORD001681;CUST0165;PROD006;2025-11-20;ireland;2023-09-19;electronics;mechanical keyboard;1,0;89,99;89,99;2025-11
ORD000247;CUST0331;PROD006;2025-11-20;france;2023-10-05;electronics;mechanical keyboard;1,0;89,99;89,99;2025-11
ORD002308;CUST0475;PROD001;2025-11-20;italy;2023-02-03;electronics;wireless mouse;1,0;24,99;24,99;2025-11
ORD000372;CUST0050;PROD012;2025-11-20;spain;2023-09-05;fitness;stainless water bottle;1,0;18,99;18,99;2025-11
ORD000363;CUST0004;PROD033;2025-11-20;spain;2023-07-11;beauty;makeup brush set;3,0;19,99;59,97;2025-11
ORD000545;CUST0295;PROD009;2025-11-20;italy;2025-02-22;fitness;yoga mat;1,0;29,99;29,99;2025-11
ORD001483;CUST0258;PROD029;2025-11-20;italy;2024-05-05;beauty;vitamin c serum;3,0;18,99;56,97;2025-11
ORD001878;CUST0163;PROD016;2025-11-21;spain;2025-09-21;home;ceramic coffee mug;1,0;11,99;11,99;2025-11
ORD001597;CUST0103;PROD019;2025-11-21;portugal;2025-01-16;home;desk organizer;1,0;17,99;17,99;2025-11
ORD000146;CUST0385;PROD016;2025-11-21;netherlands;2023-06-23;home;ceramic coffee mug;1,0;11,99;11,99;2025-11
ORD002024;CUST0048;PROD032;2025-11-21;italy;2024-02-16;beauty;lip balm trio;3,0;8,99;26,97;2025-11
ORD000888;CUST0385;PROD033;2025-11-21;netherlands;2023-06-23;beauty;makeup brush set;1,0;19,99;19,99;2025-11
ORD000623;CUST0488;PROD040;2025-11-21;united kingdom;2024-01-09;grocery;olive oil 500ml;4,0;12,99;51,96;2025-11
ORD001103;CUST0218;PROD013;2025-11-21;belgium;2024-01-13;fitness;running belt;1,0;16,99;16,99;2025-11
ORD000057;CUST0132;PROD046;2025-11-21;germany;2024-10-21;accessories;baseball cap;1,0;15,99;15,99;2025-11
ORD001719;CUST0023;PROD037;2025-11-21;france;2024-10-08;grocery;dark chocolate 70%;3,0;3,99;11,97;2025-11
ORD001150;CUST0470;PROD017;2025-11-21;netherlands;2024-03-17;home;cotton bedsheet set;3,0;44,99;134,97;2025-11
ORD002391;CUST0288;PROD021;2025-11-21;austria;2024-08-11;home;kitchen scale;1,0;21,99;21,99;2025-11
ORD000165;CUST0384;PROD010;2025-11-21;france;2025-01-27;fitness;resistance bands set;4,0;19,99;79,96;2025-11
ORD001858;CUST0464;PROD038;2025-11-22;france;2024-04-27;grocery;premium coffee beans;1,0;15,99;15,99;2025-11
ORD000552;CUST0077;PROD029;2025-11-22;spain;2024-01-16;beauty;vitamin c serum;1,0;18,99;18,99;2025-11
ORD002151;CUST0072;PROD002;2025-11-22;spain;2025-09-23;electronics;bluetooth headphones;1,0;59,99;59,99;2025-11
ORD001709;CUST0439;PROD016;2025-11-22;spain;2025-12-14;home;ceramic coffee mug;1,0;11,99;11,99;2025-11
ORD000222;CUST0328;PROD047;2025-11-22;italy;2024-09-10;accessories;phone case;3,0;13,99;41,97;2025-11
ORD000825;CUST0230;PROD010;2025-11-22;france;2023-01-06;fitness;resistance bands set;3,0;19,99;59,97;2025-11
ORD000064;CUST0387;PROD039;2025-11-22;germany;2025-05-18;grocery;protein granola;3,0;6,99;20,97;2025-11
ORD002114;CUST0203;PROD041;2025-11-22;spain;2023-02-05;grocery;almond butter;1,0;9,99;9,99;2025-11
ORD001907;CUST0477;PROD036;2025-11-22;spain;2024-12-23;grocery;organic green tea;3,0;7,99;23,97;2025-11
ORD002026;CUST0311;PROD029;2025-11-22;france;2023-03-22;beauty;vitamin c serum;1,0;18,99;18,99;2025-11
ORD001354;CUST0139;PROD034;2025-11-22;france;2025-07-21;beauty;body lotion;1,0;14,99;14,99;2025-11
ORD000977;CUST0359;PROD006;2025-11-22;france;2024-10-27;electronics;mechanical keyboard;1,0;89,99;89,99;2025-11
ORD001154;CUST0027;PROD018;2025-11-22;france;2025-03-28;home;scented candle;1,0;15,99;15,99;2025-11
ORD000737;CUST0211;PROD051;2025-11-22;italy;2025-12-10;baby;wooden teether;4,0;10,99;43,96;2025-11
ORD001861;CUST0027;PROD032;2025-11-22;france;2025-03-28;beauty;lip balm trio;6,0;8,99;53,94;2025-11
ORD001602;CUST0448;PROD028;2025-11-22;united kingdom;2023-12-06;stationery;highlighter set;2,0;7,99;15,98;2025-11
ORD000903;CUST0276;PROD020;2025-11-23;france;2025-02-19;home;reusable shopping bags;1,0;13,99;13,99;2025-11
ORD000168;CUST0014;PROD043;2025-11-23;italy;2023-04-04;accessories;leather wallet;3,0;29,99;89,97;2025-11
ORD001894;CUST0066;PROD037;2025-11-23;belgium;2023-01-31;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-11
ORD000549;CUST0294;PROD054;2025-11-23;spain;2024-01-04;baby;baby bath towel;1,0;18,99;18,99;2025-11
ORD000110;CUST0038;PROD006;2025-11-23;netherlands;2024-09-03;electronics;mechanical keyboard;1,0;89,99;89,99;2025-11
ORD001553;CUST0382;PROD003;2025-11-23;spain;2023-03-04;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-11
ORD001570;CUST0408;PROD024;2025-11-23;spain;2025-11-10;stationery;ballpoint pen set;3,0;6,99;20,97;2025-11
ORD000734;CUST0134;PROD033;2025-11-23;italy;2023-12-14;beauty;makeup brush set;1,0;19,99;19,99;2025-11
ORD001344;CUST0056;PROD029;2025-11-23;spain;2025-08-26;beauty;vitamin c serum;1,0;18,99;18,99;2025-11
ORD001769;CUST0152;PROD013;2025-11-23;spain;2024-05-04;fitness;running belt;2,0;16,99;33,98;2025-11
ORD001720;CUST0435;PROD048;2025-11-23;portugal;2023-10-17;accessories;tote bag;1,0;12,99;12,99;2025-11
ORD000045;CUST0107;PROD045;2025-11-23;netherlands;2024-04-29;accessories;sunglasses;2,0;24,99;49,98;2025-11
ORD000011;CUST0364;PROD045;2025-11-23;united kingdom;2025-05-01;accessories;sunglasses;2,0;24,99;49,98;2025-11
ORD000778;CUST0497;PROD013;2025-11-23;france;2025-03-02;fitness;running belt;3,0;16,99;50,97;2025-11
ORD000796;CUST0227;PROD049;2025-11-23;belgium;2023-07-23;baby;baby blanket;1,0;22,99;22,99;2025-11
ORD002087;CUST0112;PROD037;2025-11-24;spain;2025-08-21;grocery;dark chocolate 70%;2,0;3,99;7,98;2025-11
ORD002324;CUST0441;PROD034;2025-11-24;belgium;2024-01-05;beauty;body lotion;2,0;14,99;29,98;2025-11
ORD002191;CUST0442;PROD036;2025-11-24;spain;2025-09-22;grocery;organic green tea;2,0;7,99;15,98;2025-11
ORD001277;CUST0386;PROD004;2025-11-24;italy;2023-04-12;electronics;laptop stand;3,0;34,99;104,97;2025-11
ORD000365;CUST0059;PROD031;2025-11-24;italy;2023-04-21;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-11
ORD001705;CUST0383;PROD020;2025-11-24;france;2025-02-09;home;reusable shopping bags;3,0;13,99;41,97;2025-11
ORD001565;CUST0418;PROD052;2025-11-24;germany;2024-12-21;baby;baby board book;1,0;8,99;8,99;2025-11
ORD000958;CUST0446;PROD006;2025-11-24;italy;2023-09-26;electronics;mechanical keyboard;1,0;89,99;89,99;2025-11
ORD001873;CUST0358;PROD005;2025-11-24;spain;2023-10-31;electronics;portable charger;5,0;39,99;199,95000000000002;2025-11
ORD001616;CUST0163;PROD003;2025-11-24;spain;2025-09-21;electronics;usb-c cable 1m;2,0;9,99;19,98;2025-11
ORD002118;CUST0050;PROD015;2025-11-25;spain;2023-09-05;fitness;gym towel;5,0;8,99;44,95;2025-11
ORD001785;CUST0195;PROD002;2025-11-25;germany;2025-08-09;electronics;bluetooth headphones;1,0;59,99;59,99;2025-11
ORD001936;CUST0014;PROD050;2025-11-25;italy;2023-04-04;baby;silicone bib set;2,0;14,99;29,98;2025-11
ORD000793;CUST0024;PROD050;2025-11-25;spain;2024-10-06;baby;silicone bib set;3,0;14,99;44,97;2025-11
ORD000682;CUST0008;PROD034;2025-11-25;france;2025-05-15;beauty;body lotion;1,0;14,99;14,99;2025-11
ORD000515;CUST0219;PROD054;2025-11-25;spain;2025-09-05;baby;baby bath towel;2,0;18,99;37,98;2025-11
ORD001535;CUST0367;PROD010;2025-11-25;netherlands;2023-07-06;fitness;resistance bands set;1,0;19,99;19,99;2025-11
ORD001539;CUST0498;PROD052;2025-11-25;france;2025-10-15;baby;baby board book;5,0;8,99;44,95;2025-11
ORD000636;CUST0298;PROD045;2025-11-25;portugal;2025-08-10;accessories;sunglasses;1,0;24,99;24,99;2025-11
ORD001737;CUST0051;PROD028;2025-11-25;germany;2023-02-13;stationery;highlighter set;2,0;7,99;15,98;2025-11
ORD001496;CUST0351;PROD028;2025-11-25;germany;2023-05-11;stationery;highlighter set;3,0;7,99;23,97;2025-11
ORD000073;CUST0012;PROD020;2025-11-25;spain;2025-02-14;home;reusable shopping bags;1,0;13,99;13,99;2025-11
ORD001524;CUST0198;PROD041;2025-11-26;france;2024-06-13;grocery;almond butter;1,0;9,99;9,99;2025-11
ORD002380;CUST0082;PROD054;2025-11-26;spain;2024-10-05;baby;baby bath towel;3,0;18,99;56,97;2025-11
ORD000527;CUST0182;PROD005;2025-11-26;france;2025-02-07;electronics;portable charger;5,0;39,99;199,95000000000002;2025-11
ORD000301;CUST0310;PROD040;2025-11-26;italy;2023-10-08;grocery;olive oil 500ml;2,0;12,99;25,98;2025-11
ORD001653;CUST0391;PROD007;2025-11-26;france;2024-03-27;electronics;smart led bulb;1,0;14,99;14,99;2025-11
ORD001384;CUST0006;PROD014;2025-11-26;spain;2025-05-09;fitness;jump rope;2,0;12,99;25,98;2025-11
ORD001847;CUST0130;PROD025;2025-11-26;france;2024-09-08;stationery;sticky notes pack;1,0;4,99;4,99;2025-11
ORD000898;CUST0207;PROD026;2025-11-26;spain;2024-09-19;stationery;a5 sketchbook;3,0;9,99;29,97;2025-11
ORD001963;CUST0053;PROD006;2025-11-26;spain;2023-05-01;electronics;mechanical keyboard;1,0;89,99;89,99;2025-11
ORD001148;CUST0478;PROD037;2025-11-26;germany;2023-06-25;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-11
ORD000386;CUST0266;PROD019;2025-11-26;spain;2023-05-23;home;desk organizer;1,0;17,99;17,99;2025-11
ORD000155;CUST0274;PROD026;2025-11-26;spain;2025-02-23;stationery;a5 sketchbook;1,0;9,99;9,99;2025-11
ORD000999;CUST0344;PROD043;2025-11-26;france;2024-04-22;accessories;leather wallet;1,0;29,99;29,99;2025-11
ORD001232;CUST0435;PROD035;2025-11-27;portugal;2023-10-17;beauty;shampoo bar;1,0;9,99;9,99;2025-11
ORD000435;CUST0007;PROD008;2025-11-27;united kingdom;2023-01-14;electronics;webcam hd;5,0;49,99;249,95000000000002;2025-11
ORD000878;CUST0170;PROD052;2025-11-27;spain;2025-02-15;baby;baby board book;2,0;8,99;17,98;2025-11
ORD001348;CUST0078;PROD003;2025-11-27;france;2024-04-26;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-11
ORD001487;CUST0078;PROD038;2025-11-28;france;2024-04-26;grocery;premium coffee beans;1,0;15,99;15,99;2025-11
ORD002302;CUST0081;PROD022;2025-11-28;france;2025-12-06;home;glass food containers;1,0;27,99;27,99;2025-11
ORD001495;CUST0436;PROD006;2025-11-28;spain;2025-03-13;electronics;mechanical keyboard;2,0;89,99;179,98;2025-11
ORD002091;CUST0458;PROD035;2025-11-28;italy;2023-07-30;beauty;shampoo bar;1,0;9,99;9,99;2025-11
ORD001559;CUST0046;PROD022;2025-11-28;spain;2023-12-05;home;glass food containers;1,0;27,99;27,99;2025-11
ORD000010;CUST0164;PROD043;2025-11-28;united kingdom;2025-04-08;accessories;leather wallet;1,0;29,99;29,99;2025-11
ORD001654;CUST0039;PROD001;2025-11-28;spain;2024-02-12;electronics;wireless mouse;2,0;24,99;49,98;2025-11
ORD001045;CUST0135;PROD045;2025-11-28;spain;2024-11-17;accessories;sunglasses;1,0;24,99;24,99;2025-11
ORD002036;CUST0009;PROD011;2025-11-28;spain;2024-11-20;fitness;foam roller;1,0;22,99;22,99;2025-11
ORD002073;CUST0163;PROD005;2025-11-28;spain;2025-09-21;electronics;portable charger;1,0;39,99;39,99;2025-11
ORD000248;CUST0192;PROD053;2025-11-28;germany;2025-09-17;baby;stacking cups toy;1,0;13,99;13,99;2025-11
ORD001862;CUST0121;PROD025;2025-11-28;spain;2025-11-13;stationery;sticky notes pack;2,0;4,99;9,98;2025-11
ORD001842;CUST0159;PROD043;2025-11-28;germany;2025-02-18;accessories;leather wallet;1,0;29,99;29,99;2025-11
ORD001032;CUST0393;PROD008;2025-11-28;united kingdom;2023-10-09;electronics;webcam hd;1,0;49,99;49,99;2025-11
ORD001282;CUST0092;PROD029;2025-11-28;spain;2023-10-03;beauty;vitamin c serum;1,0;18,99;18,99;2025-11
ORD000179;CUST0138;PROD047;2025-11-28;italy;2025-08-31;accessories;phone case;3,0;13,99;41,97;2025-11
ORD001200;CUST0465;PROD045;2025-11-28;spain;2024-04-04;accessories;sunglasses;1,0;24,99;24,99;2025-11
ORD002218;CUST0019;PROD045;2025-12-01;italy;2023-05-27;accessories;sunglasses;2,0;24,99;49,98;2025-12
ORD001265;CUST0448;PROD047;2025-12-01;united kingdom;2023-12-06;accessories;phone case;1,0;13,99;13,99;2025-12
ORD001358;CUST0160;PROD045;2025-12-01;united kingdom;2024-09-03;accessories;sunglasses;1,0;24,99;24,99;2025-12
ORD000600;CUST0019;PROD022;2025-12-01;italy;2023-05-27;home;glass food containers;1,0;27,99;27,99;2025-12
ORD001287;CUST0348;PROD023;2025-12-01;france;2023-01-31;stationery;daily planner notebook;1,0;12,99;12,99;2025-12
ORD001984;CUST0407;PROD034;2025-12-01;germany;2023-06-06;beauty;body lotion;6,0;14,99;89,94;2025-12
ORD000343;CUST0284;PROD036;2025-12-01;netherlands;2023-06-14;grocery;organic green tea;1,0;7,99;7,99;2025-12
ORD000189;CUST0120;PROD035;2025-12-01;united kingdom;2024-12-08;beauty;shampoo bar;1,0;9,99;9,99;2025-12
ORD002071;CUST0070;PROD001;2025-12-01;portugal;2024-06-27;electronics;wireless mouse;3,0;24,99;74,97;2025-12
ORD001890;CUST0349;PROD034;2025-12-01;spain;2024-10-25;beauty;body lotion;3,0;14,99;44,97;2025-12
ORD001673;CUST0181;PROD007;2025-12-02;germany;2024-09-30;electronics;smart led bulb;1,0;14,99;14,99;2025-12
ORD000698;CUST0221;PROD008;2025-12-02;spain;2023-04-20;electronics;webcam hd;1,0;49,99;49,99;2025-12
ORD002110;CUST0062;PROD040;2025-12-02;spain;2025-07-07;grocery;olive oil 500ml;2,0;12,99;25,98;2025-12
ORD000360;CUST0333;PROD021;2025-12-02;italy;2025-04-29;home;kitchen scale;1,0;21,99;21,99;2025-12
ORD000501;CUST0286;PROD025;2025-12-02;netherlands;2025-09-26;stationery;sticky notes pack;1,0;4,99;4,99;2025-12
ORD002084;CUST0167;PROD010;2025-12-02;italy;2023-06-21;fitness;resistance bands set;2,0;19,99;39,98;2025-12
ORD001187;CUST0109;PROD001;2025-12-02;united kingdom;2024-11-11;electronics;wireless mouse;2,0;24,99;49,98;2025-12
ORD001058;CUST0248;PROD027;2025-12-03;france;2023-11-26;stationery;desk calendar;1,0;10,99;10,99;2025-12
ORD000052;CUST0334;PROD037;2025-12-03;portugal;2025-04-15;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-12
ORD000147;CUST0225;PROD008;2025-12-03;france;2025-06-25;electronics;webcam hd;2,0;49,99;99,98;2025-12
ORD001643;CUST0454;PROD024;2025-12-03;germany;2025-02-21;stationery;ballpoint pen set;1,0;6,99;6,99;2025-12
ORD001157;CUST0108;PROD044;2025-12-03;netherlands;2023-12-29;accessories;travel pouch;1,0;17,99;17,99;2025-12
ORD001448;CUST0401;PROD027;2025-12-03;france;2023-08-24;stationery;desk calendar;5,0;10,99;54,95;2025-12
ORD001916;CUST0175;PROD016;2025-12-03;netherlands;2024-02-13;home;ceramic coffee mug;2,0;11,99;23,98;2025-12
ORD000884;CUST0061;PROD010;2025-12-03;spain;2023-08-12;fitness;resistance bands set;3,0;19,99;59,97;2025-12
ORD001724;CUST0309;PROD017;2025-12-03;italy;2024-05-28;home;cotton bedsheet set;3,0;44,99;134,97;2025-12
ORD001339;CUST0038;PROD033;2025-12-03;netherlands;2024-09-03;beauty;makeup brush set;2,0;19,99;39,98;2025-12
ORD002331;CUST0213;PROD044;2025-12-03;spain;2024-09-11;accessories;travel pouch;3,0;17,99;53,97;2025-12
ORD000505;CUST0129;PROD021;2025-12-03;italy;2025-02-15;home;kitchen scale;2,0;21,99;43,98;2025-12
ORD001652;CUST0413;PROD043;2025-12-03;germany;2025-10-08;accessories;leather wallet;4,0;29,99;119,96;2025-12
ORD001161;CUST0461;PROD014;2025-12-04;spain;2025-06-14;fitness;jump rope;1,0;12,99;12,99;2025-12
ORD002154;CUST0043;PROD029;2025-12-04;spain;2023-06-11;beauty;vitamin c serum;5,0;18,99;94,94999999999999;2025-12
ORD002330;CUST0313;PROD035;2025-12-04;france;2024-08-27;beauty;shampoo bar;1,0;9,99;9,99;2025-12
ORD000932;CUST0365;PROD035;2025-12-04;italy;2024-10-02;beauty;shampoo bar;2,0;9,99;19,98;2025-12
ORD000810;CUST0375;PROD004;2025-12-04;spain;2025-01-22;electronics;laptop stand;3,0;34,99;104,97;2025-12
ORD001831;CUST0158;PROD016;2025-12-04;netherlands;2023-02-10;home;ceramic coffee mug;1,0;11,99;11,99;2025-12
ORD002089;CUST0376;PROD028;2025-12-04;united kingdom;2024-04-08;stationery;highlighter set;2,0;7,99;15,98;2025-12
ORD001867;CUST0392;PROD029;2025-12-04;spain;2023-01-16;beauty;vitamin c serum;1,0;18,99;18,99;2025-12
ORD000087;CUST0383;PROD049;2025-12-04;france;2025-02-09;baby;baby blanket;1,0;22,99;22,99;2025-12
ORD000683;CUST0474;PROD014;2025-12-04;spain;2023-05-09;fitness;jump rope;4,0;12,99;51,96;2025-12
ORD001005;CUST0093;PROD039;2025-12-04;spain;2023-11-15;grocery;protein granola;2,0;6,99;13,98;2025-12
ORD002058;CUST0468;PROD031;2025-12-04;united kingdom;2023-10-12;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-12
ORD001092;CUST0031;PROD023;2025-12-04;france;2023-05-11;stationery;daily planner notebook;1,0;12,99;12,99;2025-12
ORD000785;CUST0254;PROD040;2025-12-04;italy;2025-01-10;grocery;olive oil 500ml;4,0;12,99;51,96;2025-12
ORD001164;CUST0299;PROD051;2025-12-04;spain;2023-11-20;baby;wooden teether;2,0;10,99;21,98;2025-12
ORD000895;CUST0061;PROD005;2025-12-04;spain;2023-08-12;electronics;portable charger;1,0;39,99;39,99;2025-12
ORD000909;CUST0275;PROD027;2025-12-05;france;2023-03-31;stationery;desk calendar;1,0;10,99;10,99;2025-12
ORD001698;CUST0257;PROD021;2025-12-05;spain;2025-09-19;home;kitchen scale;1,0;21,99;21,99;2025-12
ORD001467;CUST0268;PROD020;2025-12-05;netherlands;2024-07-01;home;reusable shopping bags;1,0;13,99;13,99;2025-12
ORD000024;CUST0390;PROD024;2025-12-05;germany;2025-09-23;stationery;ballpoint pen set;1,0;6,99;6,99;2025-12
ORD000151;CUST0360;PROD009;2025-12-05;germany;2024-08-26;fitness;yoga mat;1,0;29,99;29,99;2025-12
ORD000004;CUST0435;PROD039;2025-12-05;portugal;2023-10-17;grocery;protein granola;2,0;6,99;13,98;2025-12
ORD002385;CUST0073;PROD011;2025-12-05;germany;2023-04-30;fitness;foam roller;4,0;22,99;91,96;2025-12
ORD002115;CUST0306;PROD019;2025-12-05;portugal;2023-04-11;home;desk organizer;1,0;17,99;17,99;2025-12
ORD000195;CUST0400;PROD050;2025-12-05;italy;2025-04-08;baby;silicone bib set;2,0;14,99;29,98;2025-12
ORD001530;CUST0049;PROD015;2025-12-05;france;2025-02-03;fitness;gym towel;5,0;8,99;44,95;2025-12
ORD000352;CUST0457;PROD035;2025-12-05;netherlands;2025-09-11;beauty;shampoo bar;1,0;9,99;9,99;2025-12
ORD000175;CUST0275;PROD021;2025-12-05;france;2023-03-31;home;kitchen scale;1,0;21,99;21,99;2025-12
ORD002353;CUST0041;PROD012;2025-12-05;spain;2025-09-27;fitness;stainless water bottle;1,0;18,99;18,99;2025-12
ORD000056;CUST0436;PROD033;2025-12-05;spain;2025-03-13;beauty;makeup brush set;1,0;19,99;19,99;2025-12
